customer_id,first_name,last_name,email,gender,age,city,state,country,signup_date,acquisition_channel
291,First291,Last291,user291@example.com,Male,55,City99,NC,USA,2021-12-22 20:13:21,Paid Search
292,First292,Last292,user292@example.com,Male,18,City1,IL,USA,2023-05-10 05:04:04,Referral
293,First293,Last293,user293@example.com,Female,48,City15,GA,USA,2023-04-01 05:41:14,Social Media
294,First294,Last294,user294@example.com,Male,38,City88,OH,USA,2023-01-30 13:35:05,Paid Search
295,First295,Last295,user295@example.com,Male,46,City43,MI,USA,2023-06-10 18:04:43,Paid Search
296,First296,Last296,user296@example.com,Female,28,City44,CA,USA,2023-04-08 16:07:51,Organic Search
297,First297,Last297,user297@example.com,Female,18,City51,OH,USA,2022-11-24 01:13:40,Email
298,First298,Last298,user298@example.com,Male,42,City93,FL,USA,2021-01-05 14:59:23,Paid Search
299,First299,Last299,user299@example.com,Female,23,City73,PA,USA,2022-07-19 03:37:15,Paid Search
300,First300,Last300,user300@example.com,Male,18,City79,NC,USA,2022-10-14 04:57:36,Paid Search
301,First301,Last301,user301@example.com,Male,19,City4,NC,USA,2023-11-17 22:43:08,Organic Search
302,First302,Last302,user302@example.com,Female,42,City23,NC,USA,2022-12-13 15:03:25,Social Media
303,First303,Last303,user303@example.com,Female,36,City25,IL,USA,2022-09-22 13:38:20,Email
304,First304,Last304,user304@example.com,Female,44,City43,FL,USA,2022-08-16 01:35:08,Organic Search
305,First305,Last305,user305@example.com,Female,43,City44,PA,USA,2021-04-24 00:03:39,Direct
306,First306,Last306,user306@example.com,Other,29,City87,MI,USA,2022-04-13 19:35:15,Organic Search
307,First307,Last307,user307@example.com,Female,34,City62,IL,USA,2021-05-27 23:38:35,Organic Search
308,First308,Last308,user308@example.com,Male,28,City61,MI,USA,2021-02-27 15:37:56,Direct
309,First309,Last309,user309@example.com,Female,32,City5,IL,USA,2021-12-27 10:32:35,Email
310,First310,Last310,user310@example.com,Male,23,City83,GA,USA,2022-12-08 02:43:46,Paid Search
311,First311,Last311,user311@example.com,Male,39,City18,MI,USA,2023-08-07 06:37:51,Paid Search
312,First312,Last312,user312@example.com,Male,47,City62,IL,USA,2023-06-06 12:57:58,Email
313,First313,Last313,user313@example.com,Male,25,City20,CA,USA,2021-11-19 09:22:36,Social Media
314,First314,Last314,user314@example.com,Other,50,City81,IL,USA,2021-02-20 07:41:14,Organic Search
315,First315,Last315,user315@example.com,Female,36,City59,IL,USA,2022-03-17 12:43:05,Organic Search
316,First316,Last316,user316@example.com,Female,37,City69,IL,USA,2021-12-11 08:50:42,Organic Search
317,First317,Last317,user317@example.com,Male,18,City43,TX,USA,2022-02-11 03:55:18,Direct
318,First318,Last318,user318@example.com,Male,18,City60,NC,USA,2022-09-04 15:42:06,Social Media
319,First319,Last319,user319@example.com,Male,36,City53,IL,USA,2021-02-03 06:32:15,Social Media
320,First320,Last320,user320@example.com,Male,44,City96,NY,USA,2022-02-10 15:52:31,Organic Search
321,First321,Last321,user321@example.com,Female,26,City8,IL,USA,2022-09-04 03:28:34,Paid Search
322,First322,Last322,user322@example.com,Female,55,City67,NC,USA,2022-04-17 11:34:16,Organic Search
323,First323,Last323,user323@example.com,Female,43,City39,GA,USA,2022-12-31 22:45:47,Organic Search
324,First324,Last324,user324@example.com,Male,24,City73,PA,USA,2021-07-23 15:04:35,Organic Search
325,First325,Last325,user325@example.com,Female,35,City93,NC,USA,2021-06-18 06:54:39,Email
326,First326,Last326,user326@example.com,Female,64,City87,OH,USA,2021-12-03 19:33:03,Direct
327,First327,Last327,user327@example.com,Female,20,City41,NY,USA,2021-04-22 07:00:11,Email
328,First328,Last328,user328@example.com,Female,41,City72,CA,USA,2021-09-16 11:17:30,Social Media
329,First329,Last329,user329@example.com,Male,31,City69,TX,USA,2021-04-06 01:45:48,Social Media
330,First330,Last330,user330@example.com,Male,43,City3,FL,USA,2022-03-16 18:19:40,Social Media
331,First331,Last331,user331@example.com,Male,50,City27,NC,USA,2023-02-18 07:59:26,Organic Search
332,First332,Last332,user332@example.com,Female,30,City74,IL,USA,2021-11-10 11:20:38,Social Media
333,First333,Last333,user333@example.com,Male,48,City88,NY,USA,2021-01-05 01:57:32,Organic Search
334,First334,Last334,user334@example.com,Male,61,City43,MI,USA,2022-09-02 10:21:45,Referral
335,First335,Last335,user335@example.com,Male,35,City46,IL,USA,2023-01-27 23:37:02,Social Media
336,First336,Last336,user336@example.com,Male,44,City9,NY,USA,2022-03-05 02:23:52,Referral
337,First337,Last337,user337@example.com,Female,27,City20,NC,USA,2021-11-21 22:01:46,Email
338,First338,Last338,user338@example.com,Female,35,City36,PA,USA,2022-06-21 18:11:10,Direct
339,First339,Last339,user339@example.com,Male,32,City4,IL,USA,2021-04-21 18:08:55,Email
340,First340,Last340,user340@example.com,Male,44,City44,NY,USA,2022-12-06 10:55:37,Direct
341,First341,Last341,user341@example.com,Female,49,City49,OH,USA,2023-03-14 05:27:00,Paid Search
342,First342,Last342,user342@example.com,Male,33,City81,OH,USA,2023-02-10 20:46:59,Social Media
343,First343,Last343,user343@example.com,Male,53,City69,NY,USA,2021-12-26 13:28:45,Direct
344,First344,Last344,user344@example.com,Male,53,City22,MI,USA,2023-07-11 22:12:40,Organic Search
345,First345,Last345,user345@example.com,Male,45,City74,PA,USA,2023-11-02 20:27:41,Email
346,First346,Last346,user346@example.com,Female,28,City78,MI,USA,2021-11-21 23:58:51,Organic Search
347,First347,Last347,user347@example.com,Female,27,City50,MI,USA,2021-10-15 09:57:18,Direct
348,First348,Last348,user348@example.com,Male,25,City24,TX,USA,2023-02-10 07:00:03,Paid Search
349,First349,Last349,user349@example.com,Male,46,City77,GA,USA,2023-02-14 20:39:04,Social Media
350,First350,Last350,user350@example.com,Female,20,City15,IL,USA,2022-07-13 09:31:11,Email
351,First351,Last351,user351@example.com,Female,43,City97,GA,USA,2023-10-08 02:41:24,Paid Search
352,First352,Last352,user352@example.com,Female,22,City40,OH,USA,2021-06-10 01:38:50,Paid Search
353,First353,Last353,user353@example.com,Female,44,City91,GA,USA,2022-06-07 05:45:01,Email
354,First354,Last354,user354@example.com,Male,35,City41,CA,USA,2021-02-08 12:23:30,Direct
355,First355,Last355,user355@example.com,Male,51,City91,PA,USA,2021-02-27 14:32:04,Paid Search
356,First356,Last356,user356@example.com,Female,48,City5,TX,USA,2021-02-28 17:32:28,Organic Search
357,First357,Last357,user357@example.com,Male,52,City35,IL,USA,2022-06-23 00:23:25,Referral
358,First358,Last358,user358@example.com,Female,52,City53,NY,USA,2022-10-07 07:51:12,Paid Search
359,First359,Last359,user359@example.com,Female,36,City12,FL,USA,2021-01-04 19:34:04,Social Media
360,First360,Last360,user360@example.com,Female,21,City64,PA,USA,2022-11-24 00:08:18,Organic Search
361,First361,Last361,user361@example.com,Male,22,City31,CA,USA,2022-06-20 17:34:59,Paid Search
362,First362,Last362,user362@example.com,Female,18,City48,NY,USA,2021-09-02 20:08:32,Direct
363,First363,Last363,user363@example.com,Male,21,City58,NY,USA,2021-01-17 12:28:08,Organic Search
364,First364,Last364,user364@example.com,Female,35,City39,NC,USA,2021-06-20 18:38:44,Social Media
365,First365,Last365,user365@example.com,Female,28,City28,IL,USA,2022-10-19 18:19:23,Social Media
366,First366,Last366,user366@example.com,Male,32,City68,IL,USA,2022-12-22 18:30:30,Organic Search
367,First367,Last367,user367@example.com,Other,40,City39,PA,USA,2022-12-09 21:14:20,Direct
368,First368,Last368,user368@example.com,Female,31,City23,MI,USA,2021-06-17 13:25:48,Organic Search
369,First369,Last369,user369@example.com,Male,21,City15,TX,USA,2023-09-24 20:50:35,Paid Search
370,First370,Last370,user370@example.com,Male,34,City48,NC,USA,2022-03-26 13:57:28,Direct
371,First371,Last371,user371@example.com,Male,24,City5,TX,USA,2023-04-21 04:48:10,Paid Search
372,First372,Last372,user372@example.com,Male,31,City100,FL,USA,2021-07-02 03:07:25,Organic Search
373,First373,Last373,user373@example.com,Male,51,City26,NC,USA,2022-05-30 19:15:08,Organic Search
374,First374,Last374,user374@example.com,Female,31,City12,MI,USA,2022-07-25 13:03:36,Social Media
375,First375,Last375,user375@example.com,Male,56,City57,GA,USA,2023-04-23 18:26:51,Referral
376,First376,Last376,user376@example.com,Male,52,City65,PA,USA,2022-11-11 22:36:04,Email
377,First377,Last377,user377@example.com,Female,28,City4,GA,USA,2022-03-13 20:05:10,Social Media
378,First378,Last378,user378@example.com,Male,21,City62,CA,USA,2021-11-06 01:42:17,Organic Search
379,First379,Last379,user379@example.com,Female,34,City65,FL,USA,2023-12-01 09:57:09,Organic Search
380,First380,Last380,user380@example.com,Male,48,City20,MI,USA,2021-11-08 06:37:10,Paid Search
381,First381,Last381,user381@example.com,Male,29,City25,FL,USA,2021-05-22 15:28:02,Organic Search
382,First382,Last382,user382@example.com,Female,45,City44,NY,USA,2021-11-25 15:44:26,Direct
383,First383,Last383,user383@example.com,Female,49,City62,NY,USA,2021-12-24 16:02:32,Referral
384,First384,Last384,user384@example.com,Female,25,City94,MI,USA,2021-05-20 21:04:45,Organic Search
385,First385,Last385,user385@example.com,Female,26,City68,NC,USA,2023-02-14 17:03:28,Email
386,First386,Last386,user386@example.com,Female,43,City40,PA,USA,2022-11-09 08:47:48,Organic Search
387,First387,Last387,user387@example.com,Male,36,City100,OH,USA,2021-12-13 09:03:22,Direct
388,First388,Last388,user388@example.com,Male,26,City42,FL,USA,2023-12-23 08:12:38,Paid Search
389,First389,Last389,user389@example.com,Female,30,City19,TX,USA,2022-12-18 13:58:15,Direct
390,First390,Last390,user390@example.com,Female,34,City99,TX,USA,2023-02-09 06:50:08,Referral
391,First391,Last391,user391@example.com,Other,18,City13,IL,USA,2022-09-02 13:23:16,Paid Search
392,First392,Last392,user392@example.com,Male,44,City67,PA,USA,2022-08-27 10:08:47,Social Media
393,First393,Last393,user393@example.com,Male,29,City87,NY,USA,2021-01-22 21:42:17,Social Media
394,First394,Last394,user394@example.com,Female,18,City17,OH,USA,2023-04-24 08:54:55,Social Media
395,First395,Last395,user395@example.com,Male,34,City27,OH,USA,2023-09-24 08:24:34,Email
396,First396,Last396,user396@example.com,Female,26,City93,CA,USA,2021-05-14 18:09:47,Direct
397,First397,Last397,user397@example.com,Female,55,City5,OH,USA,2023-05-21 10:04:26,Email
398,First398,Last398,user398@example.com,Male,27,City59,FL,USA,2022-08-08 12:45:53,Paid Search
399,First399,Last399,user399@example.com,Female,21,City50,FL,USA,2021-11-09 03:04:38,Paid Search
400,First400,Last400,user400@example.com,Female,41,City92,TX,USA,2023-10-05 10:43:55,Organic Search
401,First401,Last401,user401@example.com,Male,27,City67,NC,USA,2021-01-20 00:05:25,Organic Search
402,First402,Last402,user402@example.com,Female,25,City15,TX,USA,2021-10-27 19:40:53,Paid Search
403,First403,Last403,user403@example.com,Female,41,City1,FL,USA,2023-08-28 13:22:32,Organic Search
404,First404,Last404,user404@example.com,Female,22,City40,TX,USA,2022-06-11 05:31:00,Direct
405,First405,Last405,user405@example.com,Male,18,City6,GA,USA,2022-10-18 05:17:27,Direct
406,First406,Last406,user406@example.com,Female,55,City88,GA,USA,2023-04-01 05:54:30,Organic Search
407,First407,Last407,user407@example.com,Male,41,City77,MI,USA,2021-06-11 21:11:43,Paid Search
408,First408,Last408,user408@example.com,Male,31,City12,GA,USA,2021-08-24 09:38:15,Paid Search
409,First409,Last409,user409@example.com,Female,34,City43,IL,USA,2023-12-29 11:59:57,Organic Search
410,First410,Last410,user410@example.com,Male,41,City60,OH,USA,2021-09-17 18:33:30,Direct
411,First411,Last411,user411@example.com,Male,46,City6,TX,USA,2022-08-13 21:18:04,Direct
412,First412,Last412,user412@example.com,Female,25,City14,GA,USA,2021-11-23 18:51:29,Paid Search
413,First413,Last413,user413@example.com,Female,39,City67,MI,USA,2023-07-21 10:52:29,Social Media
414,First414,Last414,user414@example.com,Female,28,City99,NY,USA,2023-11-19 03:51:40,Organic Search
415,First415,Last415,user415@example.com,Female,32,City85,GA,USA,2021-06-04 13:46:25,Organic Search
416,First416,Last416,user416@example.com,Male,36,City96,PA,USA,2022-10-20 00:39:25,Direct
417,First417,Last417,user417@example.com,Male,34,City40,NY,USA,2023-06-07 20:45:12,Social Media
418,First418,Last418,user418@example.com,Male,43,City3,PA,USA,2023-06-20 09:25:10,Direct
419,First419,Last419,user419@example.com,Female,40,City74,MI,USA,2022-04-27 20:23:40,Paid Search
420,First420,Last420,user420@example.com,Female,18,City98,NY,USA,2021-09-04 13:28:52,Direct
421,First421,Last421,user421@example.com,Female,18,City40,TX,USA,2022-02-28 12:44:45,Direct
422,First422,Last422,user422@example.com,Female,30,City82,IL,USA,2023-04-02 18:15:56,Referral
423,First423,Last423,user423@example.com,Male,56,City27,CA,USA,2023-12-24 04:37:56,Email
424,First424,Last424,user424@example.com,Female,24,City42,NC,USA,2022-08-30 09:25:03,Social Media
425,First425,Last425,user425@example.com,Male,32,City26,MI,USA,2021-08-02 11:11:11,Direct
426,First426,Last426,user426@example.com,Female,28,City25,TX,USA,2021-02-15 21:02:21,Paid Search
427,First427,Last427,user427@example.com,Male,28,City37,CA,USA,2023-10-30 09:31:14,Paid Search
428,First428,Last428,user428@example.com,Female,37,City36,PA,USA,2022-06-13 10:31:11,Direct
429,First429,Last429,user429@example.com,Male,51,City69,CA,USA,2023-02-23 22:51:26,Paid Search
430,First430,Last430,user430@example.com,Male,40,City41,TX,USA,2022-12-24 05:42:48,Organic Search
431,First431,Last431,user431@example.com,Male,25,City99,OH,USA,2023-09-02 14:42:59,Organic Search
432,First432,Last432,user432@example.com,Female,68,City57,FL,USA,2021-10-19 02:28:27,Organic Search
433,First433,Last433,user433@example.com,Female,35,City86,NC,USA,2022-04-29 05:48:10,Social Media
434,First434,Last434,user434@example.com,Male,28,City16,OH,USA,2023-09-27 12:01:43,Organic Search
435,First435,Last435,user435@example.com,Male,51,City35,IL,USA,2022-10-03 14:53:19,Email
436,First436,Last436,user436@example.com,Female,29,City20,NC,USA,2021-03-20 01:40:16,Direct
437,First437,Last437,user437@example.com,Male,54,City21,TX,USA,2021-08-01 18:22:36,Organic Search
438,First438,Last438,user438@example.com,Female,24,City36,GA,USA,2021-09-17 12:19:03,Social Media
439,First439,Last439,user439@example.com,Female,52,City15,GA,USA,2023-12-24 04:49:55,Direct
440,First440,Last440,user440@example.com,Male,37,City2,FL,USA,2021-09-03 04:59:36,Direct
441,First441,Last441,user441@example.com,Male,50,City80,CA,USA,2023-08-10 10:25:30,Direct
442,First442,Last442,user442@example.com,Other,57,City72,FL,USA,2021-03-27 10:28:46,Direct
443,First443,Last443,user443@example.com,Male,21,City66,NC,USA,2021-07-18 19:15:31,Paid Search
444,First444,Last444,user444@example.com,Male,50,City14,MI,USA,2023-08-13 00:40:54,Paid Search
445,First445,Last445,user445@example.com,Female,18,City27,CA,USA,2023-09-11 10:28:34,Direct
446,First446,Last446,user446@example.com,Female,22,City70,TX,USA,2021-07-12 18:12:32,Direct
447,First447,Last447,user447@example.com,Other,25,City45,GA,USA,2021-09-09 10:59:56,Organic Search
448,First448,Last448,user448@example.com,Female,41,City71,TX,USA,2022-08-04 10:34:33,Social Media
449,First449,Last449,user449@example.com,Male,35,City41,NY,USA,2021-02-27 15:14:37,Email
450,First450,Last450,user450@example.com,Male,32,City35,CA,USA,2023-11-01 03:22:52,Social Media
451,First451,Last451,user451@example.com,Female,36,City19,NC,USA,2022-02-01 02:41:11,Direct
452,First452,Last452,user452@example.com,Female,42,City91,MI,USA,2022-06-20 06:44:41,Referral
453,First453,Last453,user453@example.com,Male,43,City37,TX,USA,2021-04-25 22:08:59,Paid Search
454,First454,Last454,user454@example.com,Female,48,City74,OH,USA,2021-02-05 14:29:31,Social Media
455,First455,Last455,user455@example.com,Male,56,City32,MI,USA,2022-05-27 19:00:03,Social Media
456,First456,Last456,user456@example.com,Female,34,City22,TX,USA,2021-05-14 02:29:54,Social Media
457,First457,Last457,user457@example.com,Male,28,City10,GA,USA,2022-11-21 13:38:51,Paid Search
458,First458,Last458,user458@example.com,Male,42,City40,NC,USA,2023-05-20 03:54:04,Organic Search
459,First459,Last459,user459@example.com,Male,21,City79,GA,USA,2021-02-04 15:33:26,Organic Search
460,First460,Last460,user460@example.com,Male,26,City44,IL,USA,2022-11-01 18:30:50,Email
461,First461,Last461,user461@example.com,Male,46,City70,MI,USA,2023-06-12 07:05:45,Organic Search
462,First462,Last462,user462@example.com,Female,33,City57,NY,USA,2022-04-26 17:37:16,Organic Search
463,First463,Last463,user463@example.com,Female,20,City7,PA,USA,2023-11-16 22:00:20,Organic Search
464,First464,Last464,user464@example.com,Female,18,City17,GA,USA,2021-05-02 15:32:00,Direct
465,First465,Last465,user465@example.com,Other,35,City4,NY,USA,2021-12-20 08:16:48,Paid Search
466,First466,Last466,user466@example.com,Male,48,City61,PA,USA,2021-09-09 16:51:00,Paid Search
467,First467,Last467,user467@example.com,Male,48,City87,OH,USA,2023-12-26 19:59:42,Social Media
468,First468,Last468,user468@example.com,Female,36,City7,NC,USA,2021-11-18 19:53:40,Organic Search
469,First469,Last469,user469@example.com,Male,59,City14,NC,USA,2022-03-01 09:24:17,Organic Search
470,First470,Last470,user470@example.com,Other,33,City50,NY,USA,2023-07-17 07:01:07,Paid Search
471,First471,Last471,user471@example.com,Male,33,City7,CA,USA,2023-10-15 09:07:19,Organic Search
472,First472,Last472,user472@example.com,Other,18,City12,OH,USA,2023-10-23 21:29:29,Email
473,First473,Last473,user473@example.com,Male,29,City55,PA,USA,2022-09-03 15:15:36,Paid Search
474,First474,Last474,user474@example.com,Female,45,City51,MI,USA,2022-12-27 15:39:48,Direct
475,First475,Last475,user475@example.com,Female,53,City23,MI,USA,2022-01-17 23:51:10,Organic Search
476,First476,Last476,user476@example.com,Other,25,City91,MI,USA,2022-10-27 05:33:35,Email
477,First477,Last477,user477@example.com,Male,40,City77,FL,USA,2021-11-28 04:57:12,Direct
